,timestep,sentence,words,num_words,mean_word_length,num_syllables
9831,184832,should negotiate similar arrangements with such other State and local law enforcement agencies as may provide meaningful assistance.,"['should', 'negotiate', 'similar', 'arrangements', 'with', 'such', 'other', 'state', 'and', 'local', 'law', 'enforcement', 'agencies', 'as', 'may', 'provide', 'meaningful', 'assistance.']",18,6,35
9832,169984,"Much useful information will come to the attention of local law enforcement agencies in the regular course of their activities,","['much', 'useful', 'information', 'will', 'come', 'to', 'the', 'attention', 'of', 'local', 'law', 'enforcement', 'agencies', 'in', 'the', 'regular', 'course', 'of', 'their', 'activities,']",20,5,34
9833,166912,and this source should not be neglected by undue concentration on relationships with other Federal agencies.,"['and', 'this', 'source', 'should', 'not', 'be', 'neglected', 'by', 'undue', 'concentration', 'on', 'relationships', 'with', 'other', 'federal', 'agencies.']",16,5,29
9834,122112,"Finally, these agreements with Federal and local authorities will be of little value","['finally,', 'these', 'agreements', 'with', 'federal', 'and', 'local', 'authorities', 'will', 'be', 'of', 'little', 'value']",13,5,24
9835,170496,unless a system is established for the frequent formal review of activities thereunder. In this regard,"['unless', 'a', 'system', 'is', 'established', 'for', 'the', 'frequent', 'formal', 'review', 'of', 'activities', 'thereunder.', 'in', 'this', 'regard']",16,5,28
9836,197888,the Commission notes with approval several recent measures taken and proposed by the Secret Service to improve its liaison arrangements.,"['the', 'commission', 'notes', 'with', 'approval', 'several', 'recent', 'measures', 'taken', 'and', 'proposed', 'by', 'the', 'secret', 'service', 'to', 'improve', 'its', 'liaison', 'arrangements.']",20,5,35
9837,150016,In his testimony Secretary of the Treasury C. Douglas Dillon informed the Commission,"['in', 'his', 'testimony', 'secretary', 'of', 'the', 'treasury', 'c.', 'douglas', 'dillon', 'informed', 'the', 'commission']",13,5,26
9838,125184,that an interagency committee has been established to develop more effective criteria.,"['that', 'an', 'interagency', 'committee', 'has', 'been', 'established', 'to', 'develop', 'more', 'effective', 'criteria.']",12,6,25
9839,43008,"According to Secretary Dillon,","['according', 'to', 'secretary', 'dillon,']",4,6,10
9840,188928,"the Committee will include representatives of the President's Office of Science and Technology, Department of Defense, CIA,","['the', 'committee', 'will', 'include', 'representatives', 'of', 'the', ""president's"", 'office', 'of', 'science', 'and', 'technology,', 'department', 'of', 'defense,', 'cia,']",17,6,33
9841,64512,"FBI, and the Secret Service.","['fbi,', 'and', 'the', 'secret', 'service.']",5,4,8
9842,161280,"In addition, the Department of the Treasury has requested five additional agents for its Protective Research Section","['in', 'addition,', 'the', 'department', 'of', 'the', 'treasury', 'has', 'requested', 'five', 'additional', 'agents', 'for', 'its', 'protective', 'research', 'section']",17,5,32
9843,212736,"to serve as liaison officers with law enforcement and intelligence agencies. On the basis of the Department's review during the past several months,","['to', 'serve', 'as', 'liaison', 'officers', 'with', 'law', 'enforcement', 'and', 'intelligence', 'agencies.', 'on', 'the', 'basis', 'of', 'the', ""department's"", 'review', 'during', 'the', 'past', 'several', 'months,']",23,5,40
9844,204544,Secretary Dillon testified that the use of such liaison officers is the only effective way to insure that adequate liaison is maintained.,"['secretary', 'dillon', 'testified', 'that', 'the', 'use', 'of', 'such', 'liaison', 'officers', 'is', 'the', 'only', 'effective', 'way', 'to', 'insure', 'that', 'adequate', 'liaison', 'is', 'maintained.']",22,5,41
9845,200704,"As a beginning step to improve liaison with local law enforcement officials, the Secret Service on August twenty-six, nineteen sixty-four,","['as', 'a', 'beginning', 'step', 'to', 'improve', 'liaison', 'with', 'local', 'law', 'enforcement', 'officials,', 'the', 'secret', 'service', 'on', 'august', 'twenty-six,', 'nineteen', 'sixty-four,']",20,5,35
9846,153088,"directed its field representatives to send a form request for intelligence information to all local,","['directed', 'its', 'field', 'representatives', 'to', 'send', 'a', 'form', 'request', 'for', 'intelligence', 'information', 'to', 'all', 'local,']",15,5,29
9847,89856,"county, and State law enforcement agencies in their districts.","['county,', 'and', 'state', 'law', 'enforcement', 'agencies', 'in', 'their', 'districts.']",9,6,15
9848,50944,"Each of these efforts appears sound,","['each', 'of', 'these', 'efforts', 'appears', 'sound,']",6,5,9
9849,186624,and the Commission recommends that these and the other measures suggested by the Commission be pursued vigorously by Secret Service.,"['and', 'the', 'commission', 'recommends', 'that', 'these', 'and', 'the', 'other', 'measures', 'suggested', 'by', 'the', 'commission', 'be', 'pursued', 'vigorously', 'by', 'secret', 'service.']",20,5,36
9850,45056,Automatic data processing,"['automatic', 'data', 'processing']",3,7,9
9851,128256,"Unless the Secret Service is able to deal rapidly and accurately with a growing body of data,","['unless', 'the', 'secret', 'service', 'is', 'able', 'to', 'deal', 'rapidly', 'and', 'accurately', 'with', 'a', 'growing', 'body', 'of', 'data,']",17,4,29
9852,93184,the increased information supplied by other agencies will be wasted.,"['the', 'increased', 'information', 'supplied', 'by', 'other', 'agencies', 'will', 'be', 'wasted.']",10,5,19
9853,196608,PRS must develop the capacity to classify its subjects on a more sophisticated basis than the present geographic breakdown.,"['prs', 'must', 'develop', 'the', 'capacity', 'to', 'classify', 'its', 'subjects', 'on', 'a', 'more', 'sophisticated', 'basis', 'than', 'the', 'present', 'geographic', 'breakdown.']",19,5,38
9854,78336,Its present manual filing system is obsolete;,"['its', 'present', 'manual', 'filing', 'system', 'is', 'obsolete;']",7,5,13
9855,206080,it makes no use of the recent developments in automatic data processing which are widely used in the business world and in other Government offices.,"['it', 'makes', 'no', 'use', 'of', 'the', 'recent', 'developments', 'in', 'automatic', 'data', 'processing', 'which', 'are', 'widely', 'used', 'in', 'the', 'business', 'world', 'and', 'in', 'other', 'government', 'offices.']",25,4,41
9856,104960,The Secret Service and the Department of the Treasury now recognize this critical need.,"['the', 'secret', 'service', 'and', 'the', 'department', 'of', 'the', 'treasury', 'now', 'recognize', 'this', 'critical', 'need.']",14,5,25
9857,208896,"In the planning document currently under review by the Bureau of the Budget, the Department recommends that it be permitted to hire five qualified persons, quote,","['in', 'the', 'planning', 'document', 'currently', 'under', 'review', 'by', 'the', 'bureau', 'of', 'the', 'budget,', 'the', 'department', 'recommends', 'that', 'it', 'be', 'permitted', 'to', 'hire', 'five', 'qualified', 'persons,', 'quote,']",26,5,46
9858,128512,"to plan and develop a workable and efficient automated file and retrieval system, end quote.","['to', 'plan', 'and', 'develop', 'a', 'workable', 'and', 'efficient', 'automated', 'file', 'and', 'retrieval', 'system,', 'end', 'quote.']",15,5,28
9859,156672,Also the Department requests the sum of one hundred thousand dollars to conduct a detailed feasibility study;,"['also', 'the', 'department', 'requests', 'the', 'sum', 'of', 'one', 'hundred', 'thousand', 'dollars', 'to', 'conduct', 'a', 'detailed', 'feasibility', 'study;']",17,5,31
9860,190720,"this money would be used to compensate consultants, to lease standard equipment or to purchase specially designed pilot equipment.","['this', 'money', 'would', 'be', 'used', 'to', 'compensate', 'consultants,', 'to', 'lease', 'standard', 'equipment', 'or', 'to', 'purchase', 'specially', 'designed', 'pilot', 'equipment.']",19,5,32
9861,55552,"On the basis of such a feasibility study,","['on', 'the', 'basis', 'of', 'such', 'a', 'feasibility', 'study,']",8,4,14
9862,175616,the Department hopes to design a practical system which will fully meet the needs of the Protective Research Section of the Secret Service.,"['the', 'department', 'hopes', 'to', 'design', 'a', 'practical', 'system', 'which', 'will', 'fully', 'meet', 'the', 'needs', 'of', 'the', 'protective', 'research', 'section', 'of', 'the', 'secret', 'service.']",23,5,36
9863,113664,The Commission recommends that prompt and favorable consideration be given to this request.,"['the', 'commission', 'recommends', 'that', 'prompt', 'and', 'favorable', 'consideration', 'be', 'given', 'to', 'this', 'request.']",13,6,26
9864,221952,The Commission further recommends that the Secret Service coordinate its planning as closely as possible with all of the Federal agencies from which it receives information.,"['the', 'commission', 'further', 'recommends', 'that', 'the', 'secret', 'service', 'coordinate', 'its', 'planning', 'as', 'closely', 'as', 'possible', 'with', 'all', 'of', 'the', 'federal', 'agencies', 'from', 'which', 'it', 'receives', 'information.']",26,5,46
9865,217344,The Secret Service should not and does not plan to develop its own intelligence gathering facilities to duplicate the existing facilities of other Federal agencies.,"['the', 'secret', 'service', 'should', 'not', 'and', 'does', 'not', 'plan', 'to', 'develop', 'its', 'own', 'intelligence', 'gathering', 'facilities', 'to', 'duplicate', 'the', 'existing', 'facilities', 'of', 'other', 'federal', 'agencies.']",25,5,48
9866,57856,"In planning its data processing techniques,","['in', 'planning', 'its', 'data', 'processing', 'techniques,']",6,6,11
9867,192000,the Secret Service should attempt to develop a system compatible with those of the agencies from which most of its data will come. Note:,"['the', 'secret', 'service', 'should', 'attempt', 'to', 'develop', 'a', 'system', 'compatible', 'with', 'those', 'of', 'the', 'agencies', 'from', 'which', 'most', 'of', 'its', 'data', 'will', 'come.', 'note:']",24,4,38
9868,82688,"In evaluating data processing techniques of the Secret Service,","['in', 'evaluating', 'data', 'processing', 'techniques', 'of', 'the', 'secret', 'service,']",9,6,19
9869,209408,"the Commission had occasion to become informed, to a limited extent, about the data processing techniques of other Federal intelligence and law enforcement agencies.","['the', 'commission', 'had', 'occasion', 'to', 'become', 'informed,', 'to', 'a', 'limited', 'extent,', 'about', 'the', 'data', 'processing', 'techniques', 'of', 'other', 'federal', 'intelligence', 'and', 'law', 'enforcement', 'agencies.']",24,5,47
9870,113408,"The Commission was struck by the apparent lack of effort, on an interagency basis,","['the', 'commission', 'was', 'struck', 'by', 'the', 'apparent', 'lack', 'of', 'effort,', 'on', 'an', 'interagency', 'basis,']",14,4,24
9871,173312,"to develop coordinated and mutually compatible systems, even where such coordination would not seem inconsistent","['to', 'develop', 'coordinated', 'and', 'mutually', 'compatible', 'systems,', 'even', 'where', 'such', 'coordination', 'would', 'not', 'seem', 'inconsistent']",15,6,36
9872,155136,with the particular purposes of the agency involved. The Commission recognizes that this is a controversial area,"['with', 'the', 'particular', 'purposes', 'of', 'the', 'agency', 'involved.', 'the', 'commission', 'recognizes', 'that', 'this', 'is', 'a', 'controversial', 'area']",17,5,35
9873,185088,and that many strongly held views are advanced in resistance to any suggestion that an effort be made to impose any degree of coordination.,"['and', 'that', 'many', 'strongly', 'held', 'views', 'are', 'advanced', 'in', 'resistance', 'to', 'any', 'suggestion', 'that', 'an', 'effort', 'be', 'made', 'to', 'impose', 'any', 'degree', 'of', 'coordination.']",24,4,37
9874,80640,"This matter is obviously beyond the jurisdiction of the Commission,","['this', 'matter', 'is', 'obviously', 'beyond', 'the', 'jurisdiction', 'of', 'the', 'commission,']",10,5,19
9875,139520,but it seems to warrant further study before each agency becomes irrevocably committed to separate action.,"['but', 'it', 'seems', 'to', 'warrant', 'further', 'study', 'before', 'each', 'agency', 'becomes', 'irrevocably', 'committed', 'to', 'separate', 'action.']",16,5,32
